ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
HE-126A1,HAMPTON LOCUST GROVE ROAD,Henry County,2020,Henry County,2,4,5.8,343265-,FROM SR 20 (MCDONOUGH ROAD) TO SR 155,Programmed,General Purpose Roadway Capacity,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$11,982,400","$0,000","$2,995,600","$0,000","$14,978,000","$11,982,400","$0,000","$5,995,600","$0,000","$17,978,000"
HE-126A2,HAMPTON LOCUST GROVE ROAD,Henry County,2020,GDOT,2,4,N/A,0006317,AT TOWALIGA RIVER,Programmed,Bridge Capacity,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2006,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$40,000","$0,000","$40,000","$1,028,800","$257,200","$90,000","$0,000","$1,376,000"
HE-126A2,HAMPTON LOCUST GROVE ROAD,Henry County,2020,GDOT,2,4,N/A,0006317,AT TOWALIGA RIVER,Programmed,Bridge Capacity,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2011,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$50,000","$0,000","$50,000","$1,028,800","$257,200","$90,000","$0,000","$1,376,000"
HE-126A2,HAMPTON LOCUST GROVE ROAD,Henry County,2020,GDOT,2,4,N/A,0006317,AT TOWALIGA RIVER,Programmed,Bridge Capacity,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$1,028,800","$257,200","$0,000","$0,000","$1,286,000","$1,028,800","$257,200","$90,000","$0,000","$1,376,000"
HE-126B,BILL GARDNER PARKWAY,Henry County,2020,Henry County,2,4/6,3.4,0000562,AT SR 155 TO LESTER MILL ROAD (4 LANES) AND FROM LESTER MILL ROAD TO I-75 SOUTH (6 LANES),Programmed,General Purpose Roadway Capacity,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$11,500,000","$0,000","$11,500,000"
HE-126B,BILL GARDNER PARKWAY,Henry County,2020,Henry County,2,4/6,3.4,0000562,AT SR 155 TO LESTER MILL ROAD (4 LANES) AND FROM LESTER MILL ROAD TO I-75 SOUTH (6 LANES),Programmed,General Purpose Roadway Capacity,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,500,000","$0,000","$1,500,000","$0,000","$0,000","$11,500,000","$0,000","$11,500,000"
HE-126B,BILL GARDNER PARKWAY,Henry County,2020,Henry County,2,4/6,3.4,0000562,AT SR 155 TO LESTER MILL ROAD (4 LANES) AND FROM LESTER MILL ROAD TO I-75 SOUTH (6 LANES),Programmed,General Purpose Roadway Capacity,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$10,000,000","$0,000","$10,000,000","$0,000","$0,000","$11,500,000","$0,000","$11,500,000"
HE-128,SR 155,Henry County,2010,GDOT,2,2,N/A,332467-,AT LITTLE COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,993,108","$498,277","$0,000","$0,000","$2,491,385"
HE-128,SR 155,Henry County,2010,GDOT,2,2,N/A,332467-,AT LITTLE COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,993,108","$498,277","$0,000","$0,000","$2,491,385"
HE-128,SR 155,Henry County,2010,GDOT,2,2,N/A,332467-,AT LITTLE COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2005,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,993,108","$498,277","$0,000","$0,000","$2,491,385"
HE-128,SR 155,Henry County,2010,GDOT,2,2,N/A,332467-,AT LITTLE COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,AUTH,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,993,108","$498,277","$0,000","$0,000","$2,491,385"
HE-128,SR 155,Henry County,2010,GDOT,2,2,N/A,332467-,AT LITTLE COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,Bridge (On-System),"$797,243","$199,311","$0,000","$0,000","$996,554","$1,993,108","$498,277","$0,000","$0,000","$2,491,385"
HE-128,SR 155,Henry County,2010,GDOT,2,2,N/A,332467-,AT LITTLE COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,STP - Statewide Flexible (GDOT),"$1,195,865","$298,966","$0,000","$0,000","$1,494,831","$1,993,108","$498,277","$0,000","$0,000","$2,491,385"
HE-132A,HUDSON BRIDGE ROAD,Henry County,2010,Henry County,2,4,1.1,0006927,FROM JODECO ROAD TO I-75 SOUTH,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2005,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$4,700,000","$0,000","$4,700,000"
HE-132A,HUDSON BRIDGE ROAD,Henry County,2010,Henry County,2,4,1.1,0006927,FROM JODECO ROAD TO I-75 SOUTH,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2006,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$700,000","$0,000","$700,000","$0,000","$0,000","$4,700,000","$0,000","$4,700,000"
HE-132A,HUDSON BRIDGE ROAD,Henry County,2010,Henry County,2,4,1.1,0006927,FROM JODECO ROAD TO I-75 SOUTH,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$4,000,000","$0,000","$4,000,000","$0,000","$0,000","$4,700,000","$0,000","$4,700,000"
HE-132B,EAGLES LANDING PARKWAY,Henry County,2010,GRTA,2,4,2.3,0002638,FROM EAGLES POINTE PARKWAY TO TALON DRIVE (JUST EAST OF US 23),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2003,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$260,000","$0,000","$260,000","$1,146,400","$0,000","$29,433,600","$8,256,000","$38,836,000"
HE-132B,EAGLES LANDING PARKWAY,Henry County,2010,GRTA,2,4,2.3,0002638,FROM EAGLES POINTE PARKWAY TO TALON DRIVE (JUST EAST OF US 23),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2003,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,500,000","$0,000","$2,500,000","$1,146,400","$0,000","$29,433,600","$8,256,000","$38,836,000"
HE-132B,EAGLES LANDING PARKWAY,Henry County,2010,GRTA,2,4,2.3,0002638,FROM EAGLES POINTE PARKWAY TO TALON DRIVE (JUST EAST OF US 23),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2009,STP - Urban (>200K) (ARC),"$1,146,400","$0,000","$3,200,000","$0,000","$4,346,400","$1,146,400","$0,000","$29,433,600","$8,256,000","$38,836,000"
HE-132B,EAGLES LANDING PARKWAY,Henry County,2010,GRTA,2,4,2.3,0002638,FROM EAGLES POINTE PARKWAY TO TALON DRIVE (JUST EAST OF US 23),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2009,State Bonds,"$0,000","$0,000","$23,473,600","$8,256,000","$31,729,600","$1,146,400","$0,000","$29,433,600","$8,256,000","$38,836,000"
HE-144,OLD CONYERS ROAD INTERSECTION IMPROVEMENT,Henry County,2010,Henry County,2,2,N/A,343500-,AT FLAT ROCK ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$989,600","$0,000","$576,400","$0,000","$1,566,000"
HE-144,OLD CONYERS ROAD INTERSECTION IMPROVEMENT,Henry County,2010,Henry County,2,2,N/A,343500-,AT FLAT ROCK ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$329,000","$0,000","$329,000","$989,600","$0,000","$576,400","$0,000","$1,566,000"
HE-144,OLD CONYERS ROAD INTERSECTION IMPROVEMENT,Henry County,2010,Henry County,2,2,N/A,343500-,AT FLAT ROCK ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,STP - Urban (>200K) (ARC),"$989,600","$0,000","$247,400","$0,000","$1,237,000","$989,600","$0,000","$576,400","$0,000","$1,566,000"
HE-145,SR 138,Henry County,2010,GDOT,N/A,N/A,N/A,323070-,AT MILLERS MILL ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$3,180,000","$396,850","$400,400","$0,000","$3,977,250"
HE-145,SR 138,Henry County,2010,GDOT,N/A,N/A,N/A,323070-,AT MILLERS MILL ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2007,STP - Statewide Flexible (GDOT),"$1,578,400","$396,850","$0,000","$0,000","$1,975,250","$3,180,000","$396,850","$400,400","$0,000","$3,977,250"
HE-145,SR 138,Henry County,2010,GDOT,N/A,N/A,N/A,323070-,AT MILLERS MILL ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,Congestion Mitigation and Air Quality,"$1,601,600","$0,000","$400,400","$0,000","$2,002,000","$3,180,000","$396,850","$400,400","$0,000","$3,977,250"
HE-147,FAIRVIEW ROAD,Henry County,2010,Henry County,N/A,N/A,N/A,351240-,AT THURMAN ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$498,400","$0,000","$424,600","$0,000","$923,000"
HE-147,FAIRVIEW ROAD,Henry County,2010,Henry County,N/A,N/A,N/A,351240-,AT THURMAN ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2006,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$300,000","$0,000","$300,000","$498,400","$0,000","$424,600","$0,000","$923,000"
HE-147,FAIRVIEW ROAD,Henry County,2010,Henry County,N/A,N/A,N/A,351240-,AT THURMAN ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,STP - Urban (>200K) (ARC),"$498,400","$0,000","$124,600","$0,000","$623,000","$498,400","$0,000","$424,600","$0,000","$923,000"
HE-155,SR 155,Henry County,2010,GDOT,2,2,N/A,333127-,AT BIG COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$2,338,870","$584,718","$0,000","$0,000","$2,923,588"
HE-155,SR 155,Henry County,2010,GDOT,2,2,N/A,333127-,AT BIG COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$2,338,870","$584,718","$0,000","$0,000","$2,923,588"
HE-155,SR 155,Henry County,2010,GDOT,2,2,N/A,333127-,AT BIG COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2005,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$2,338,870","$584,718","$0,000","$0,000","$2,923,588"
HE-155,SR 155,Henry County,2010,GDOT,2,2,N/A,333127-,AT BIG COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,AUTH,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$2,338,870","$584,718","$0,000","$0,000","$2,923,588"
HE-155,SR 155,Henry County,2010,GDOT,2,2,N/A,333127-,AT BIG COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,Bridge (On-System),"$1,169,435","$292,359","$0,000","$0,000","$1,461,794","$2,338,870","$584,718","$0,000","$0,000","$2,923,588"
HE-155,SR 155,Henry County,2010,GDOT,2,2,N/A,333127-,AT BIG COTTON INDIAN CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2007,STP - Statewide Flexible (GDOT),"$1,169,435","$292,359","$0,000","$0,000","$1,461,794","$2,338,870","$584,718","$0,000","$0,000","$2,923,588"
HE-158,SR 20,Henry County,2010,GDOT,2,2,N/A,343395-,AT WALNUT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,902,400","$475,600","$0,000","$0,000","$2,378,000"
HE-158,SR 20,Henry County,2010,GDOT,2,2,N/A,343395-,AT WALNUT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2005,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,902,400","$475,600","$0,000","$0,000","$2,378,000"
HE-158,SR 20,Henry County,2010,GDOT,2,2,N/A,343395-,AT WALNUT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Bridge (On-System),"$1,902,400","$475,600","$0,000","$0,000","$2,378,000","$1,902,400","$475,600","$0,000","$0,000","$2,378,000"
HE-160,SR 155,Henry County,2010,GDOT,N/A,N/A,N/A,0000298,AT KELLEYTOWN ROAD,Road OPS Lump Sum,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2003,STP - Statewide Flexible (GDOT),"$212,000","$53,000","$0,000","$0,000","$265,000","$10,576,800","$2,644,200","$0,000","$0,000","$13,221,000"
HE-160,SR 155,Henry County,2010,GDOT,N/A,N/A,N/A,0000298,AT KELLEYTOWN ROAD,Road OPS Lump Sum,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2007,STP - Statewide Flexible (GDOT),"$4,974,400","$1,243,600","$0,000","$0,000","$6,218,000","$10,576,800","$2,644,200","$0,000","$0,000","$13,221,000"
HE-160,SR 155,Henry County,2010,GDOT,N/A,N/A,N/A,0000298,AT KELLEYTOWN ROAD,Road OPS Lump Sum,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$5,390,400","$1,347,600","$0,000","$0,000","$6,738,000","$10,576,800","$2,644,200","$0,000","$0,000","$13,221,000"
HE-161A,ROCK QUARRY ROAD,Henry County,2020,Henry County,2,4,1.5,0004432,FROM EAGLES LANDING PARKWAY TO US 23/SR 42,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$600,000","$0,000","$600,000","$0,000","$0,000","$19,440,000","$0,000","$19,440,000"
HE-161A,ROCK QUARRY ROAD,Henry County,2020,Henry County,2,4,1.5,0004432,FROM EAGLES LANDING PARKWAY TO US 23/SR 42,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$3,000,000","$0,000","$3,000,000","$0,000","$0,000","$19,440,000","$0,000","$19,440,000"
HE-161A,ROCK QUARRY ROAD,Henry County,2020,Henry County,2,4,1.5,0004432,FROM EAGLES LANDING PARKWAY TO US 23/SR 42,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2010,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$15,840,000","$0,000","$15,840,000","$0,000","$0,000","$19,440,000","$0,000","$19,440,000"
HE-161B,ROCK QUARRY ROAD,Henry County,2010,Henry County,2,4,1.5,N/A,FROM RED OAK ROAD TO US 23 [SEE ALSO HE-109 AND HE-161A],Dropped,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,,,,,,,,,"$0,000",,,,,"$0,000"
HE-167,SR 81,Henry County,2020,GDOT,N/A,N/A,N/A,0007175,AT SOUTH RIVER,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2008,Bridge (On-System),"$672,000","$168,000","$0,000","$0,000","$840,000","$1,582,400","$395,600","$0,000","$0,000","$1,978,000"
HE-167,SR 81,Henry County,2020,GDOT,N/A,N/A,N/A,0007175,AT SOUTH RIVER,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$80,000","$20,000","$0,000","$0,000","$100,000","$1,582,400","$395,600","$0,000","$0,000","$1,978,000"
HE-167,SR 81,Henry County,2020,GDOT,N/A,N/A,N/A,0007175,AT SOUTH RIVER,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$830,400","$207,600","$0,000","$0,000","$1,038,000","$1,582,400","$395,600","$0,000","$0,000","$1,978,000"
HE-168,US 23,Henry County,2010,GDOT,N/A,N/A,N/A,0007546,AT HARRIS DRIVE,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,SAFETEA-LU Earmark,"$15,000","$0,000","$120,000","$0,000","$135,000","$407,200","$0,000","$2,001,869","$0,000","$2,409,069"
HE-168,US 23,Henry County,2010,GDOT,N/A,N/A,N/A,0007546,AT HARRIS DRIVE,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$125,000","$0,000","$125,000","$407,200","$0,000","$2,001,869","$0,000","$2,409,069"
HE-168,US 23,Henry County,2010,GDOT,N/A,N/A,N/A,0007546,AT HARRIS DRIVE,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,SAFETEA-LU Earmark,"$392,200","$0,000","$1,756,869","$0,000","$2,149,069","$407,200","$0,000","$2,001,869","$0,000","$2,409,069"
HE-169,SR 81,Henry County,2020,GDOT,N/A,N/A,N/A,0007547,AT LAKE DOW ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,SAFETEA-LU Earmark,"$15,000","$0,000","$120,000","$0,000","$135,000","$399,800","$0,000","$1,598,603","$0,000","$1,998,403"
HE-169,SR 81,Henry County,2020,GDOT,N/A,N/A,N/A,0007547,AT LAKE DOW ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$125,000","$0,000","$125,000","$399,800","$0,000","$1,598,603","$0,000","$1,998,403"
HE-169,SR 81,Henry County,2020,GDOT,N/A,N/A,N/A,0007547,AT LAKE DOW ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2010,SAFETEA-LU Earmark,"$384,800","$0,000","$1,353,603","$0,000","$1,738,403","$399,800","$0,000","$1,598,603","$0,000","$1,998,403"
HE-171,STOCKBRIDGE PEDESTRIAN TUNNEL AND TRAIL,Henry County,2010,City of Stockbridge,N/A,N/A,0.1,0007946,FROM CLARK COMMUNITY PARK / DAVIS ROAD TO GARDNER PARK / EAST ATLANTA ROAD,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$210,000","$0,000","$210,000","$530,000","$132,500","$350,757","$0,000","$1,013,257"
HE-171,STOCKBRIDGE PEDESTRIAN TUNNEL AND TRAIL,Henry County,2010,City of Stockbridge,N/A,N/A,0.1,0007946,FROM CLARK COMMUNITY PARK / DAVIS ROAD TO GARDNER PARK / EAST ATLANTA ROAD,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2008,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$17,500","$0,000","$17,500","$530,000","$132,500","$350,757","$0,000","$1,013,257"
HE-171,STOCKBRIDGE PEDESTRIAN TUNNEL AND TRAIL,Henry County,2010,City of Stockbridge,N/A,N/A,0.1,0007946,FROM CLARK COMMUNITY PARK / DAVIS ROAD TO GARDNER PARK / EAST ATLANTA ROAD,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,Federal Earmark Funding,"$530,000","$132,500","$123,257","$0,000","$785,757","$530,000","$132,500","$350,757","$0,000","$1,013,257"
HE-172,SR 138,Henry County,2010,GDOT,N/A,N/A,N/A,323075,AT SR 155,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,STP - Statewide Flexible (GDOT),"$2,118,014","$529,503","$0,000","$0,000","$2,647,517","$2,118,014","$529,503","$0,000","$0,000","$2,647,517"
HE-173,HENRY COUNTY TRAFFIC SIGNAL UPGRADES,Henry County,2010,GDOT,N/A,N/A,N/A,0007669,AT 14 LOCATIONS,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,STP - Statewide Flexible (GDOT),"$952,000","$238,000","$0,000","$0,000","$1,190,000","$952,000","$238,000","$0,000","$0,000","$1,190,000"
HE-920A,SR 920 (JONESBORO ROAD): SEGMENT 1,Henry County,2010,GDOT,2,4,3.9,331980-,FROM I-75 SOUTH TO DOWNTOWN MCDONOUGH,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
HE-920A,SR 920 (JONESBORO ROAD): SEGMENT 1,Henry County,2010,GDOT,2,4,3.9,331980-,FROM I-75 SOUTH TO DOWNTOWN MCDONOUGH,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
HE-920A,SR 920 (JONESBORO ROAD): SEGMENT 1,Henry County,2010,GDOT,2,4,3.9,331980-,FROM I-75 SOUTH TO DOWNTOWN MCDONOUGH,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2005,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
HE-AR-166,US 19/41 (HERMAN TALMADGE HIGHWAY),Multi-County,2020,GDOT,4,6,8.5,0000294,FROM LAPRADE ROAD IN SPALDING COUNTY TO SR 20 (RICHARD PETTY BOULEVARD / WOOLSEY ROAD) IN HENRY COUNTY,Delete,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,2008,National Highway System,"$688,000","$172,000","$0,000","$0,000","$860,000","$38,780,800","$9,695,200","$0,000","$0,000","$48,476,000"
HE-AR-166,US 19/41 (HERMAN TALMADGE HIGHWAY),Multi-County,2020,GDOT,4,6,8.5,0000294,FROM LAPRADE ROAD IN SPALDING COUNTY TO SR 20 (RICHARD PETTY BOULEVARD / WOOLSEY ROAD) IN HENRY COUNTY,Delete,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$1,977,600","$494,400","$0,000","$0,000","$2,472,000","$38,780,800","$9,695,200","$0,000","$0,000","$48,476,000"
HE-AR-166,US 19/41 (HERMAN TALMADGE HIGHWAY),Multi-County,2020,GDOT,4,6,8.5,0000294,FROM LAPRADE ROAD IN SPALDING COUNTY TO SR 20 (RICHARD PETTY BOULEVARD / WOOLSEY ROAD) IN HENRY COUNTY,Delete,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$36,115,200","$9,028,800","$0,000","$0,000","$45,144,000","$38,780,800","$9,695,200","$0,000","$0,000","$48,476,000"
HE-AR-216,I-75 SOUTH,Henry County,2020,GDOT,N/A,N/A,N/A,312160-,AT JODECO ROAD,Programmed,Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2008,GRV BONDS (GARVEE Bond Program),"$0,000","$0,000","$0,000","$17,053,000","$17,053,000","$0,000","$0,000","$0,000","$45,540,000","$45,540,000"
HE-AR-216,I-75 SOUTH,Henry County,2020,GDOT,N/A,N/A,N/A,312160-,AT JODECO ROAD,Programmed,Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2008,State Bonds,"$0,000","$0,000","$0,000","$8,882,000","$8,882,000","$0,000","$0,000","$0,000","$45,540,000","$45,540,000"
HE-AR-216,I-75 SOUTH,Henry County,2020,GDOT,N/A,N/A,N/A,312160-,AT JODECO ROAD,Programmed,Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,2009,GRV BONDS (GARVEE Bond Program),"$0,000","$0,000","$0,000","$19,605,000","$19,605,000","$0,000","$0,000","$0,000","$45,540,000","$45,540,000"
HE-AR-227,OLD ATLANTA ROAD/EAST ATLANTA ROAD PEDESTRIAN IMPROVEMENTS,Henry County,2010,City of Stockbridge,N/A,N/A,1.7,0002857,,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),PE-LCI,AUTH,2003,STP-Urban Setaside for LCI Projects,"$160,000","$0,000","$40,000","$0,000","$200,000","$784,000","$0,000","$196,000","$0,000","$980,000"
HE-AR-227,OLD ATLANTA ROAD/EAST ATLANTA ROAD PEDESTRIAN IMPROVEMENTS,Henry County,2010,City of Stockbridge,N/A,N/A,1.7,0002857,,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),ROW-LCI,AUTH,2006,STP-Urban Setaside for LCI Projects,"$0,000","$0,000","$0,000","$0,000","$0,000","$784,000","$0,000","$196,000","$0,000","$980,000"
HE-AR-227,OLD ATLANTA ROAD/EAST ATLANTA ROAD PEDESTRIAN IMPROVEMENTS,Henry County,2010,City of Stockbridge,N/A,N/A,1.7,0002857,,Programmed,Pedestrian Facility,Exempt from Air Quality Analysis (40 CFR 93),CST-LCI,AUTH,2008,STP-Urban Setaside for LCI Projects,"$624,000","$0,000","$156,000","$0,000","$780,000","$784,000","$0,000","$196,000","$0,000","$980,000"
